dataset_id,persistentUrl,publicationdate,title,subject,keywordValue,keywordVocabulary,keywordVocabularyURI
57641,https://doi.org/10.7910/DVN/28541,2015-09-25,"Vietnam Social Accounting Matrix (SAM), 2007",Arts and Humanities,social accounting matrix,,
57641,https://doi.org/10.7910/DVN/28541,2015-09-25,"Vietnam Social Accounting Matrix (SAM), 2007",Arts and Humanities,SAM,,
57641,https://doi.org/10.7910/DVN/28541,2015-09-25,"Vietnam Social Accounting Matrix (SAM), 2007",Arts and Humanities,national accounting,AGROVOC,http://aims.fao.org/aos/agrovoc/c_5076
57641,https://doi.org/10.7910/DVN/28541,2015-09-25,"Vietnam Social Accounting Matrix (SAM), 2007",Arts and Humanities,national income,AGROVOC,http://aims.fao.org/aos/data/c_5078
57641,https://doi.org/10.7910/DVN/28541,2015-09-25,"Vietnam Social Accounting Matrix (SAM), 2007",Arts and Humanities,Viet Nam,AGROVOC,http://aims.fao.org/aos/agrovoc/c_8227
57641,https://doi.org/10.7910/DVN/28541,2015-09-25,"Vietnam Social Accounting Matrix (SAM), 2007",Arts and Humanities,Vietnam ,,
57641,https://doi.org/10.7910/DVN/28541,2015-09-25,"Vietnam Social Accounting Matrix (SAM), 2007",Arts and Humanities,South East Asia,AGROVOC,http://aims.fao.org/aos/agrovoc/c_7260 
57641,https://doi.org/10.7910/DVN/28541,2015-09-25,"Vietnam Social Accounting Matrix (SAM), 2007",Arts and Humanities,Asia,AGROVOC,http://aims.fao.org/aos/agrovoc/c_666 
57641,https://doi.org/10.7910/DVN/28541,2015-09-25,"Vietnam Social Accounting Matrix (SAM), 2007",Social Sciences,social accounting matrix,,
57641,https://doi.org/10.7910/DVN/28541,2015-09-25,"Vietnam Social Accounting Matrix (SAM), 2007",Social Sciences,SAM,,
57641,https://doi.org/10.7910/DVN/28541,2015-09-25,"Vietnam Social Accounting Matrix (SAM), 2007",Social Sciences,national accounting,AGROVOC,http://aims.fao.org/aos/agrovoc/c_5076
57641,https://doi.org/10.7910/DVN/28541,2015-09-25,"Vietnam Social Accounting Matrix (SAM), 2007",Social Sciences,national income,AGROVOC,http://aims.fao.org/aos/data/c_5078
57641,https://doi.org/10.7910/DVN/28541,2015-09-25,"Vietnam Social Accounting Matrix (SAM), 2007",Social Sciences,Viet Nam,AGROVOC,http://aims.fao.org/aos/agrovoc/c_8227
57641,https://doi.org/10.7910/DVN/28541,2015-09-25,"Vietnam Social Accounting Matrix (SAM), 2007",Social Sciences,Vietnam ,,
57641,https://doi.org/10.7910/DVN/28541,2015-09-25,"Vietnam Social Accounting Matrix (SAM), 2007",Social Sciences,South East Asia,AGROVOC,http://aims.fao.org/aos/agrovoc/c_7260 
57641,https://doi.org/10.7910/DVN/28541,2015-09-25,"Vietnam Social Accounting Matrix (SAM), 2007",Social Sciences,Asia,AGROVOC,http://aims.fao.org/aos/agrovoc/c_666 
57642,https://doi.org/10.7910/DVN/28526,2015-01-14,"Botswana Social Accounting Matrix (SAM), 2007",Arts and Humanities,social accounting matrix,STW Thesaurus for Economics,http://zbw.eu/stw/descriptor/19237-2 
57642,https://doi.org/10.7910/DVN/28526,2015-01-14,"Botswana Social Accounting Matrix (SAM), 2007",Arts and Humanities,SAM,,
57642,https://doi.org/10.7910/DVN/28526,2015-01-14,"Botswana Social Accounting Matrix (SAM), 2007",Arts and Humanities,national accounting,AGROVOC,http://aims.fao.org/aos/agrovoc/c_5076
57642,https://doi.org/10.7910/DVN/28526,2015-01-14,"Botswana Social Accounting Matrix (SAM), 2007",Arts and Humanities,national income,AGROVOC,http://aims.fao.org/aos/data/c_5078
57642,https://doi.org/10.7910/DVN/28526,2015-01-14,"Botswana Social Accounting Matrix (SAM), 2007",Arts and Humanities,Botswana,AGROVOC,http://aims.fao.org/aos/agrovoc/c_1030
57642,https://doi.org/10.7910/DVN/28526,2015-01-14,"Botswana Social Accounting Matrix (SAM), 2007",Arts and Humanities,Southern Africa,AGROVOC,http://aims.fao.org/aos/agrovoc/c_7265
57642,https://doi.org/10.7910/DVN/28526,2015-01-14,"Botswana Social Accounting Matrix (SAM), 2007",Arts and Humanities,Africa South of Sahara,AGROVOC,http://aims.fao.org/aos/agrovoc/c_166 
57642,https://doi.org/10.7910/DVN/28526,2015-01-14,"Botswana Social Accounting Matrix (SAM), 2007",Arts and Humanities,Africa,AGROVOC,http://aims.fao.org/aos/agrovoc/c_165 
57642,https://doi.org/10.7910/DVN/28526,2015-01-14,"Botswana Social Accounting Matrix (SAM), 2007",Social Sciences,social accounting matrix,STW Thesaurus for Economics,http://zbw.eu/stw/descriptor/19237-2 
57642,https://doi.org/10.7910/DVN/28526,2015-01-14,"Botswana Social Accounting Matrix (SAM), 2007",Social Sciences,SAM,,
57642,https://doi.org/10.7910/DVN/28526,2015-01-14,"Botswana Social Accounting Matrix (SAM), 2007",Social Sciences,national accounting,AGROVOC,http://aims.fao.org/aos/agrovoc/c_5076
